,well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,corrected_mni_x,corrected_mni_y,corrected_mni_z,sampleID,probe2label,probe2dist
626,126435758,4187,15,CX,Cun-str,"cuneus, left, striate",112731694,94,99,171,-3.0,-80.0,10.0,-2.2274563174062596,-77.0527607300549,7.677399356013219,H0351_1012,110,0.0
631,126435772,4244,8,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1407840,104,135,98,-13.0,-7.0,-26.0,-13.9242054403275,-6.466032334432991,-26.2927792912995,H0351_1012,172,1.73205077648163
632,126435774,4194,15,CX,LiG-str,"lingual gyrus, left, striate",112731695,96,101,171,-5.0,-80.0,8.0,-4.687981691669259,-77.79418999606729,5.1717800608525595,H0351_1012,110,0.0
637,126435788,4169,9,CX,TG,"transverse gyri, left",1408380,152,110,110,-61.0,-19.0,-1.0,-60.691773627194,-20.0549822689736,2.55424630052977,H0351_1012,202,2.2360680103302
649,126435820,4270,9,CX,LIG,"long insular gyri, left",1408375,133,113,110,-42.0,-19.0,-4.0,-41.7807135348911,-19.401616198509398,-0.43001094891720004,H0351_1012,182,1.0
650,126435822,4090,10,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",113796447,159,71,117,-68.0,-26.0,38.0,-64.6796315963029,-28.5205912007617,39.148113056827896,H0351_1012,196,0.0
653,126435836,4160,11,CX,FuG-cos,"fusiform gyrus, left, bank of cos",111795152,121,122,129,-30.0,-38.0,-13.0,-30.139015343438395,-38.2573404377205,-11.831324334564,H0351_1012,136,0.0
654,126435838,4106,10,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",113796220,163,82,117,-72.0,-26.0,27.0,-67.6926798089861,-28.413766053780602,28.283391573618303,H0351_1012,196,0.0
658,126435852,4244,11,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",111795150,105,112,129,-14.0,-38.0,-3.0,-14.1587148994007,-38.4610571466638,-5.5174345733254,H0351_1012,136,0.0
659,126435854,4107,10,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",113796219,157,95,117,-66.0,-26.0,14.0,-61.8842340011485,-27.566854791718196,17.7111324546768,H0351_1012,176,1.0
664,126435868,4245,11,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",111795151,119,118,129,-28.0,-38.0,-9.0,-28.0797294798628,-38.3493211878153,-8.81062572810586,H0351_1012,136,1.0
665,126435870,4135,10,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",113796450,165,103,117,-74.0,-26.0,6.0,-71.3507044903485,-27.9465345667661,8.3784171789818,H0351_1012,202,2.0
670,126435884,4159,12,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",112191598,121,122,138,-30.0,-47.0,-13.0,-29.3514694909336,-50.1873717109965,-13.0283321169082,H0351_1012,124,1.0
671,126435886,4169,10,CX,TG,"transverse gyri, left",113796449,159,100,117,-68.0,-26.0,9.0,-63.7270434300786,-27.517240381693302,12.9777030805864,H0351_1012,186,0.0
676,126439237,4024,2,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1395864,110,82,35,-19.0,56.0,27.0,-17.491145605087098,54.495968477522105,28.410326604491896,H0351_1012,192,1.0
677,126439253,4015,8,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",1407854,140,79,97,-49.0,-6.0,30.0,-45.263594811959706,-8.16343715328399,35.756223281759894,H0351_1012,184,2.0
679,126439285,4244,7,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",114357218,108,143,87,-17.0,4.0,-34.0,-17.8202118621542,3.59561259202597,-32.8728681252988,H0351_1012,118,0.0
683,127687492,10145,7,CX,OlfT,"olfactory tubercle, left",114320370,113,127,87,-22.0,4.0,-18.0,-26.8122158514672,1.68891903497089,-15.1675916489014,H0351_1012,118,1.0
693,127687556,4573,7,CX,PVH,"paraventricular nucleus of the hypothalamus, left",119961764,93,111,88,-2.0,3.0,-2.0,-4.4200501561011505,4.2681575821044,0.142898750215437,H0351_1012,188,1.4142135381698602
892,127686937,4023,2,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",121107685,95,88,31,-4.0,60.0,21.0,-4.2287092145049705,58.9465797336741,14.6841656803686,H0351_1015,154,0.0
893,127686939,4030,3,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",121129788,125,74,42,-34.0,49.0,35.0,-32.6209608615593,47.1880245521875,32.0832236513536,H0351_1015,144,0.0
894,127686941,4223,4,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",121130697,95,80,55,-4.0,36.0,29.0,-4.521698287370059,34.832194396175,30.7648220000379,H0351_1015,154,0.0
895,127686943,4069,4,CX,PaOG,"parolfactory gyri, left",121130689,95,134,55,-4.0,36.0,-25.0,-3.00613825407926,34.5343271689025,-22.077466960199498,H0351_1015,126,0.0
896,127686947,4024,6,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",124079430,110,41,78,-19.0,13.0,68.0,-20.1583605138041,14.313218822515301,65.4329943071687,H0351_1015,192,1.0
897,127686953,4024,2,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",121107686,112,79,30,-21.0,61.0,30.0,-20.1057452499105,59.051632264944296,28.134775882217802,H0351_1015,192,1.0
898,127686955,4031,3,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121129789,127,84,41,-36.0,50.0,25.0,-36.3301756793389,49.096419013460206,22.023123126125803,H0351_1015,144,2.2360680103302
899,127686957,4224,4,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",121130696,97,87,56,-6.0,35.0,22.0,-5.6733323541996095,32.8656994455907,21.857161685465,H0351_1015,102,0.0
900,127686963,4030,6,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",124079422,121,57,78,-30.0,13.0,52.0,-28.9949895224855,13.1895811486641,50.5629077418023,H0351_1015,144,1.73205077648163
901,127686969,4051,2,CX,MOrG,"medial orbital gyrus, left",121081997,104,137,32,-13.0,59.0,-28.0,-10.509314142854599,57.6575914822788,-23.4072594036171,H0351_1015,148,0.0
902,127686971,4048,3,CX,GRe,"gyrus rectus, left",121128141,99,134,43,-8.0,48.0,-25.0,-6.83413592774814,46.7125463419183,-22.213674933520004,H0351_1015,126,0.0
904,127686975,4023,5,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",123644655,93,46,70,-2.0,21.0,63.0,-1.95861927983177,20.6158009261634,59.3714312136114,H0351_1015,194,2.0
905,127686979,4031,6,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",124079421,143,65,78,-52.0,13.0,44.0,-51.3906576704589,11.261601516013,42.792720922793606,H0351_1015,144,1.0
906,127686985,4224,2,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",121081983,99,113,31,-8.0,60.0,-4.0,-3.92195053188886,59.9161712877087,-5.83164908571024,H0351_1015,142,0.0
907,127686987,4224,3,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",121128139,97,114,43,-6.0,48.0,-5.0,-4.62298651214058,46.0494879788658,-5.0052210907163,H0351_1015,102,0.0
908,127686989,4030,4,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",121130910,126,63,54,-35.0,37.0,46.0,-32.8391559275926,35.55736770063071,43.9397363868624,H0351_1015,144,0.0
909,127686991,4223,5,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",123644653,99,80,71,-8.0,20.0,29.0,-7.21202302067633,17.6845020490641,29.5239500706772,H0351_1015,140,1.0
910,127686995,4045,6,CX,orIFG,"inferior frontal gyrus, orbital part, left",124137414,149,100,80,-58.0,11.0,9.0,-55.701186431889894,10.9924088186078,7.0730415967349805,H0351_1015,184,0.0
911,127687001,4898,2,CX,SRoG,"superior rostral gyrus, left",121081990,95,123,31,-4.0,60.0,-14.0,-1.9180633078693,59.3625533530817,-13.8043824294432,H0351_1015,126,2.0
912,127687003,4898,3,CX,SRoG,"superior rostral gyrus, left",121128140,97,120,44,-6.0,47.0,-11.0,-5.1735623287983605,45.681164077190196,-10.2477068861,H0351_1015,142,0.0
913,127687005,4031,4,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121130911,129,74,54,-38.0,37.0,35.0,-37.813240570856706,35.4874909350905,34.0465383740271,H0351_1015,144,1.0
914,127687007,4224,5,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",123644654,95,89,71,-4.0,20.0,20.0,-1.8901506958301397,18.9468573115965,22.970590945496202,H0351_1015,140,0.0
915,127687009,4135,5,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",123636951,151,117,74,-60.0,17.0,-8.0,-55.4727442022458,10.3868865671065,-10.2456277221482,H0351_1015,204,0.0
916,127687011,4135,6,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",124137415,156,104,82,-65.0,9.0,5.0,-60.582462485744,5.3022991797868695,3.04396118285315,H0351_1015,114,1.0
917,127687017,4030,2,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",121112946,117,93,31,-26.0,60.0,16.0,-26.5619590905824,58.9364580426616,12.909957236734199,H0351_1015,192,0.0
918,127687019,4039,3,CX,trIFG,"inferior frontal gyrus, triangular part, left",121128829,136,113,43,-45.0,48.0,-4.0,-44.06189099115829,45.696665599884795,-4.785990901501769,H0351_1015,206,0.0
919,127687021,4039,4,CX,trIFG,"inferior frontal gyrus, triangular part, left",121130999,147,108,53,-56.0,38.0,1.0,-53.699375161644,34.8854377400785,-0.19572918173170603,H0351_1015,206,0.0
920,127687023,4024,5,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",123650688,117,51,70,-26.0,21.0,58.0,-23.5673162922155,21.685992255641604,56.934407674163104,H0351_1015,192,0.0
921,127687025,4136,5,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",123636952,138,135,74,-47.0,17.0,-26.0,-46.57179176162721,11.559228988016,-28.1717021301267,H0351_1015,204,0.0
922,127687027,4143,6,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",124110660,145,140,82,-54.0,9.0,-31.0,-51.64897543194,5.5492445224669895,-31.813754455815502,H0351_1015,156,1.0
923,127687033,4031,2,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121112947,126,97,31,-35.0,60.0,12.0,-32.4025499645708,59.76230769196339,9.8403920035277,H0351_1015,144,0.0
924,127687035,4045,3,CX,orIFG,"inferior frontal gyrus, orbital part, left",121128828,134,118,43,-43.0,48.0,-9.0,-43.8312200971082,46.620525055035706,-9.88029307710874,H0351_1015,166,0.0
925,127687037,4045,4,CX,orIFG,"inferior frontal gyrus, orbital part, left",121130998,142,123,52,-51.0,39.0,-14.0,-49.484274881877006,34.6280314418509,-14.3216604309365,H0351_1015,166,0.0
926,127687039,4030,5,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",123650689,114,59,70,-23.0,21.0,50.0,-22.3460893562712,22.2208500071824,48.780981377894705,H0351_1015,192,0.0
927,127687041,4142,5,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",123636953,142,136,74,-51.0,17.0,-27.0,-49.13323045677689,11.247759673819699,-28.653276892245803,H0351_1015,204,0.0
928,127687043,4270,6,CX,LIG,"long insular gyri, left",124110659,134,127,83,-43.0,8.0,-18.0,-41.356062195940105,2.89064863178864,-20.8313497570293,H0351_1015,182,0.0
929,127687049,4054,2,CX,AOrG,"anterior orbital gyrus, left",121112961,115,124,32,-24.0,59.0,-15.0,-21.606204661684604,59.357396796550596,-14.1197015657415,H0351_1015,106,0.0
930,127687051,4051,3,CX,MOrG,"medial orbital gyrus, left",121128825,115,126,43,-24.0,48.0,-17.0,-21.9420442778613,46.6651832165587,-14.998682645747099,H0351_1015,148,0.0
931,127687053,4057,4,CX,POrG,"posterior orbital gyrus, left",121130996,128,123,52,-37.0,39.0,-14.0,-36.770071722900504,36.246144562834395,-13.579279820278499,H0351_1015,180,0.0
932,127687055,4031,5,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",123650690,140,79,71,-49.0,20.0,30.0,-48.371496304745996,19.1448206026184,25.783330678151497,H0351_1015,164,0.0
933,127687057,4178,5,CX,PLP,"planum polare, left",123636950,143,122,74,-52.0,17.0,-13.0,-50.4191684008105,10.260684363012901,-15.8938865604098,H0351_1015,204,1.4142135381698602
934,127687065,4060,2,CX,LOrG,"lateral orbital gyrus, left",121112951,128,117,32,-37.0,59.0,-8.0,-35.2913881028519,58.8367026502487,-7.447710590263059,H0351_1015,144,1.0
935,127687067,4054,3,CX,AOrG,"anterior orbital gyrus, left",121128826,118,125,43,-27.0,48.0,-16.0,-25.291852359471,46.75633038044471,-14.5100357863802,H0351_1015,106,0.0
936,127687069,4060,4,CX,LOrG,"lateral orbital gyrus, left",121130997,131,125,52,-40.0,39.0,-16.0,-39.669276641978705,35.62252212295029,-15.9738475788986,H0351_1015,138,0.0
937,127687071,4039,5,CX,trIFG,"inferior frontal gyrus, triangular part, left",124029938,145,96,73,-54.0,18.0,13.0,-51.7399206610994,20.0038141876884,10.903773259837699,H0351_1015,164,0.0
938,127687073,4023,6,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",124122525,92,39,78,-1.0,13.0,70.0,-3.036648665956,13.1391883443598,65.827510161482,H0351_1015,194,1.0
939,127687081,4023,3,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",121130127,98,73,42,-7.0,49.0,36.0,-4.14796973035972,48.12634571035439,33.453248486409805,H0351_1015,154,0.0
940,127687083,4060,3,CX,LOrG,"lateral orbital gyrus, left",121128827,126,122,43,-35.0,48.0,-13.0,-33.8962604417042,46.7784486357232,-13.8850669268168,H0351_1015,138,0.0
941,127687085,4060,4,CX,LOrG,"lateral orbital gyrus, left",125137264,131,123,52,-40.0,39.0,-14.0,-39.826736808545,35.9267446248357,-13.9727271770731,H0351_1015,138,0.0
942,127687087,4079,5,CX,fro,"frontal operculum, left",124027372,134,109,73,-43.0,18.0,0.0,-42.2605008379671,15.5935829160951,-1.06259619048274,H0351_1015,104,1.0
943,127687089,4223,6,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",124122526,94,81,80,-3.0,11.0,28.0,-1.13853278573585,9.103143722621141,31.7879489750853,H0351_1015,140,1.0
944,127687097,4223,3,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",121130126,96,77,43,-5.0,48.0,32.0,-1.82308229115774,46.8075117044542,28.6424960290172,H0351_1015,154,0.0
945,127687099,4023,4,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",121130860,98,50,54,-7.0,37.0,59.0,-4.48493566686698,36.3932927482188,55.77417872248979,H0351_1015,154,0.0
946,127687101,4048,4,CX,GRe,"gyrus rectus, left",121130688,101,133,55,-10.0,36.0,-24.0,-8.714971292706268,34.3381155948341,-21.046708059127198,H0351_1015,126,0.0
947,127687103,4051,5,CX,MOrG,"medial orbital gyrus, left",123622765,108,137,73,-17.0,18.0,-28.0,-18.4310877759806,16.1120033259527,-23.064976596918,H0351_1015,148,0.0
948,127687105,4224,6,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",124122527,95,86,80,-4.0,11.0,23.0,-2.73858482703327,9.91083796198756,27.3273362049122,H0351_1015,140,0.0
949,127687113,4022,3,CX,SFG,"superior frontal gyrus, left",121129787,114,71,42,-23.0,49.0,38.0,-22.31706665283,47.6434209079222,36.104981172765704,H0351_1015,192,0.0
950,127687115,4024,4,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",121130859,111,68,54,-20.0,37.0,41.0,-17.161593158520102,35.052681372104104,41.046085329350795,H0351_1015,192,1.0
951,127687117,4051,4,CX,MOrG,"medial orbital gyrus, left",121130687,101,138,54,-10.0,37.0,-29.0,-8.97131032508541,35.4171168732088,-24.6526873008053,H0351_1015,148,0.0
952,127687119,4057,5,CX,POrG,"posterior orbital gyrus, left",123622766,112,135,73,-21.0,18.0,-26.0,-23.2526901895669,14.8696455779233,-22.5858015934385,H0351_1015,180,0.0
954,139409741,4898,3,CX,SRoG,"superior rostral gyrus, left",121128140,96,120,44,-5.0,47.0,-11.0,-4.20347704920757,45.73054538015321,-10.347829268301199,H0351_1015,142,0.0
956,139409745,4079,7,CX,fro,"frontal operculum, left",126712344,138,102,92,-47.0,-1.0,7.0,-45.5674759040244,-0.7818983684428441,6.54725181766503,H0351_1015,114,1.0
957,139409747,4224,7,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",126712217,94,83,91,-3.0,0.0,26.0,-2.95464259892748,-1.1953648037203402,31.1220996630809,H0351_1015,140,0.0
958,139409749,4013,8,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",127045208,120,41,104,-29.0,-13.0,68.0,-31.1736642325172,-13.471634170882401,65.1556846784279,H0351_1015,184,1.0
959,139409751,4136,9,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",127050505,150,106,121,-59.0,-30.0,3.0,-56.7739937983714,-31.486886174575602,1.2110300663674498,H0351_1015,156,0.0
960,139409753,4106,10,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",127056956,154,63,131,-63.0,-40.0,46.0,-61.8032409714812,-43.658180579012296,43.068011113739395,H0351_1015,196,0.0
961,139409757,4048,4,CX,GRe,"gyrus rectus, left",121130688,100,133,55,-9.0,36.0,-24.0,-7.71779688253634,34.3808934460178,-21.136304283412898,H0351_1015,126,0.0
962,139409759,4079,6,CX,fro,"frontal operculum, left",124123903,136,109,80,-45.0,11.0,0.0,-43.245528203119896,9.126714718360859,0.8368816504237141,H0351_1015,120,1.4142135381698602
963,139409761,4135,7,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",126712347,157,98,93,-66.0,-2.0,11.0,-61.9060811450905,-4.53454099827645,8.4256381572154,H0351_1015,114,0.0
964,139409763,4087,8,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",127048704,129,51,105,-38.0,-14.0,58.0,-43.033412715605294,-18.3887760571672,54.1624452074284,H0351_1015,178,1.4142135381698602
965,139409765,4073,8,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",127045125,93,40,104,-2.0,-13.0,69.0,-3.16219863812577,-13.2318792530287,63.655652582839295,H0351_1015,194,0.0
966,139409767,4143,9,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",127050503,155,122,122,-64.0,-31.0,-13.0,-61.9819534888842,-33.781021346936605,-14.734457322535802,H0351_1015,156,0.0
967,139409769,4107,10,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",127056955,152,73,131,-61.0,-40.0,36.0,-59.40432509786861,-44.5167998561473,30.7427942453476,H0351_1015,196,1.0
968,139409775,4178,6,CX,PLP,"planum polare, left",124123901,145,114,81,-54.0,10.0,-5.0,-49.931650641483294,4.91035020290314,-6.517696164529281,H0351_1015,182,0.0
